Item LC 116;Descrição Item;NBS;DESCRIÇÃO NBS;INDOP;Local incidência IBS;cClassTrib;nome cClassTrib;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.40.00;Serviços de manutenção e reparação de plataformas, inclusive navios-plataforma, para extração de petróleo e gás;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.40.00;Serviços de manutenção e reparação de plataformas, inclusive navios-plataforma, para extração de petróleo e gás;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.40.00;Serviços de manutenção e reparação de plataformas, inclusive navios-plataforma, para extração de petróleo e gás;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.40.00;Serviços de manutenção e reparação de plataformas, inclusive navios-plataforma, para extração de petróleo e gás;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.50.00;Serviços de manutenção e reparação de maquinários e equipamentos de uso industrial;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.50.00;Serviços de manutenção e reparação de maquinários e equipamentos de uso industrial;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.50.00;Serviços de manutenção e reparação de maquinários e equipamentos de uso industrial;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.50.00;Serviços de manutenção e reparação de maquinários e equipamentos de uso industrial;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.60.00;Serviços de manutenção e reparação de maquinários e equipamentos de uso comercial;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.60.00;Serviços de manutenção e reparação de maquinários e equipamentos de uso comercial;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.60.00;Serviços de manutenção e reparação de maquinários e equipamentos de uso comercial;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.60.00;Serviços de manutenção e reparação de maquinários e equipamentos de uso comercial;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.70.00;Serviços de manutenção e reparação de equipamentos e aparelhos de telecomunicações;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.70.00;Serviços de manutenção e reparação de equipamentos e aparelhos de telecomunicações;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.70.00;Serviços de manutenção e reparação de equipamentos e aparelhos de telecomunicações;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.70.00;Serviços de manutenção e reparação de equipamentos e aparelhos de telecomunicações;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.81.00;Serviços de manutenção e reparação de aparelhos eletroeletrônicos domésticos;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.81.00;Serviços de manutenção e reparação de aparelhos eletroeletrônicos domésticos;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.81.00;Serviços de manutenção e reparação de aparelhos eletroeletrônicos domésticos;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.81.00;Serviços de manutenção e reparação de aparelhos eletroeletrônicos domésticos;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.82.00;Serviços de manutenção e reparação de instrumentos e equipamentos médico-hospitalares, odontológicos, óticos e de precisão;050101;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.82.00;Serviços de manutenção e reparação de instrumentos e equipamentos médico-hospitalares, odontológicos, óticos e de precisão;050102;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.82.00;Serviços de manutenção e reparação de instrumentos e equipamentos médico-hospitalares, odontológicos, óticos e de precisão;050103;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
14.01;Lubrificação, limpeza, lustração, revisão, carga e recarga, conserto, restauração, blindagem, manutenção e conservação de máquinas, veículos, aparelhos, equipamentos, motores, elevadores ou de qualquer objeto (exceto peças e partes empregadas, que ficam sujeitas ao ICMS).;1.2001.82.00;Serviços de manutenção e reparação de instrumentos e equipamentos médico-hospitalares, odontológicos, óticos e de precisão;050104;local da prestação;000001;Situações tributadas integralmente pelo IBS e CBS.;;
